,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600770.XSHG,2015-04-27,-21.31,-16.5724,3.29,19.74,22.93,600770.XSHG,0.76,0.13,1.13,28.1,51.48,109.78,22.88,28.1,4.1,33.38,4.67,-31.65,105.68,17.66,116.9,160.47,-1640.5699,160.0,36.8,160.0,36.8,107.71,-1.5,109.2,111.89,104.02,188.84,-1
0,600770.XSHG,2015-04-29,-35.93,457.0169,5.75,33.27,38.66,600770.XSHG,0.44,0.41,0.74,36.79,35.97,120.29,56.72,36.79,5.25,40.56,9.28,-35.19,133.56,94.52,105.8,-31.91,157.26,-19.02,-44.65,-19.02,-44.65,774.52,37.24,666.48,-27.52,512.47,-33.21,-1
0,600770.XSHG,2015-08-25,471.79,611.6514,7.5,37.13,58.56,600770.XSHG,0.26,0.35,0.71,30.42,33.88,117.37,43.81,30.42,3.41,34.66,10.93,-38.29,134.83,138.54,109.82,-42.04,242.0,1.41,16.54,1.41,16.54,-2.43,-9.99,21.04,-3.66,-8.27,-40.97,-1
0,600770.XSHG,2015-10-30,232.52,297.061,3.64,17.98,-13.41,600770.XSHG,0.01,-0.02,0.09,5.36,40.39,115.37,11.64,5.36,4.15,42.72,7.93,-127.4,223.87,-176.06,135.09,125.31,-815.15,-36.13,-27.62,-36.13,-27.62,-76.6,-80.77,-81.14,-87.26,-96.02,-96.51,1
0,600770.XSHG,2016-04-16,519.32,571.8971,6.97,38.04,-78.53,600770.XSHG,-8.01,-7.77,-4.21,-160.17,38.84,274.74,-166.41,-160.17,2.79,57.7,8.89,108.86,-5.19,,197.63,75.81,-43.39,-25.67,59.2,-25.67,59.2,-640.72,-2375.9099,-523.7,-4861.0601,-1325.63,-89154.1406,-1
0,600770.XSHG,2016-04-28,470.72,-87.4004,6.32,34.48,-71.18,600770.XSHG,0.54,-0.71,0.08,1.68,17.56,111.86,-11.81,1.68,2.23,22.02,4.99,-342.98,1.42,-131.27,40.27,-19.02,160.36,131.97,72.74,131.97,72.74,-148.31,87.74,-89.39,101.82,22.64,106.68,-1
0,600770.XSHG,2016-08-20,-66.66,-64.917,4.82,22.03,-235.76,600770.XSHG,0.4192,0.4788,0.5703,17.8119,26.9429,106.1817,21.4816,17.8119,2.8882,23.955,6.0316,-24.5912,110.0461,114.2181,97.7656,21.6354,-349.9903,37.8262,-30.758,37.8262,-30.758,-32.4142,225.9185,-19.2902,632.7216,63.766,-21.1692,-1
0,600770.XSHG,2016-10-29,-60.22,-58.0558,4.18,18.04,46.65,600770.XSHG,0.2518,-0.7188,0.1457,5.5219,22.137,118.5465,2.3276,5.5219,14.1833,17.408,8.8664,-283.64,319.2372,-285.4868,109.5102,19.5936,-105.6458,55.3424,-18.4223,55.3424,-18.4223,-68.9389,-91.1608,60.1554,-74.7101,2748.6536,-39.2806,-1
0,600770.XSHG,2017-04-18,-59.01,-54.6253,3.93,15.85,56.45,600770.XSHG,0.302,1.8238,0.761,19.8926,36.6421,125.3041,30.4666,19.8926,3.9144,32.8091,-6.0304,-69.5169,153.2165,603.946,114.1783,14.8906,-58.8465,38.8324,42.2843,38.8324,42.2843,125.4175,1762.395,117.2425,412.5812,103.8239,19.5434,-1
0,600770.XSHG,2017-04-29,-52.66,-48.978,3.51,14.14,50.37,600770.XSHG,0.3034,0.3991,0.5507,24.8327,29.6455,123.581,36.9614,24.8327,9.5453,36.13,7.3539,-59.8419,153.6397,131.5379,81.903,-38.0091,161.1855,-53.796,-42.5115,-53.796,-42.5115,244.571,-30.2562,581.6519,-28.2347,-42.9351,-0.2712,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600771.XSHG,2006-04-26,24.93,24.9322,1.83,1.6,13.33,600771.XSHG,3.18,3.18,1.23,15.11,72.79,86.47,18.9,15.11,37.66,11.04,9.34,71.83,28.48,,103.91,31.59,233.4,3.25,-10.07,3.25,-10.07,37.41,86.34,3.8,270.75,-19.0,176.84,-1
0,600771.XSHG,2006-07-20,47.64,47.6412,3.65,3.06,25.46,600771.XSHG,1.36,1.36,0.9,14.09,62.86,76.06,25.53,14.09,18.99,10.04,9.39,94.58,6.28,,94.93,-9.32,-38.93,51.16,-22.12,51.16,-22.12,312.65,5.21,172.24,-27.38,439.15,-58.12,-1
0,600771.XSHG,2006-10-31,55.9,55.9011,4.28,3.59,29.88,600771.XSHG,-1.09,-1.09,0.03,1.01,61.63,104.17,1.86,1.01,27.77,20.82,13.93,-293.0,423.86,,269.66,-110.57,2651.4199,-34.86,-30.25,-34.86,-30.25,-87.57,-94.91,-93.38,-95.02,-144.94,-179.62,-1
0,600771.XSHG,2007-04-25,36.44,36.4376,2.82,2.34,53.17,600771.XSHG,0.98,0.98,0.4,4.03,63.87,97.41,2.75,4.03,34.73,15.95,6.64,91.58,5.63,,112.99,91.09,3516.95,45.75,198.33,45.75,198.33,-62.85,340.38,13.31,1094.9,-36.66,203.52,1
0,600771.XSHG,2007-04-28,60.31,168.7018,3.59,3.88,88.01,600771.XSHG,1.38,1.38,0.52,9.56,58.83,90.92,12.73,9.56,25.11,15.75,8.78,67.75,27.25,,63.65,-0.31,-3.39,-4.82,-41.27,-4.82,-41.27,-35.87,172.01,-39.76,39.41,-49.94,45.05,1
0,600771.XSHG,2007-08-25,204.21,220.1983,5.99,4.46,-40.71,600771.XSHG,1.17,1.17,0.33,15.1,73.03,98.17,15.14,15.1,21.55,30.15,17.98,12.54,91.17,,169.76,83.62,4567.4199,-52.4,-61.05,-52.4,-61.05,-71.78,-53.71,-48.98,-38.49,-14.87,-28.8,-1
0,600771.XSHG,2007-10-26,376.65,378.9729,16.07,8.57,-76.18,600771.XSHG,-1.02,-1.02,-0.07,-1.77,48.37,102.17,1.79,-1.77,18.95,20.87,9.16,-6952.8599,12684.21,,74.93,64.38,-2964.6799,22.68,79.79,22.68,79.79,17.91,-78.74,-316.19,-121.1,7.43,-186.59,1
0,600771.XSHG,2008-04-30,377.23,390.3692,16.81,8.52,1377.34,600771.XSHG,298.45,298.45,-34.49,-364.4,61.21,138.35,-37.86,-364.4,35.53,15.11,34.62,10.47,-0.13,,64.12,-4.62,12.04,-18.05,99.29,-18.05,99.29,-1228.59,-4315.02,-7513.6401,-40876.4883,-15488.1797,-17107.6895,-1
0,600771.XSHG,2008-04-30,238.73,238.7308,-2.8,5.39,871.65,600771.XSHG,-0.11,-0.11,0.67,10.3,59.64,84.69,17.79,10.3,10.58,15.62,16.28,88.92,14.39,,97.94,-11.92,-77.82,-28.78,-48.97,-28.78,-48.97,-0.51,123.98,-23.27,101.44,-83.73,100.15,-1
0,600771.XSHG,2008-08-30,-1.5,-1.5136,-1.05,2.39,62.39,600771.XSHG,-0.37,-0.37,0.7,7.68,70.7,106.81,3.64,7.68,31.54,20.91,23.63,-63.73,97.77,,124.92,15.72,-231.02,156.2,40.11,156.2,40.11,-38.46,-71.36,30.36,4.51,-20.9,246.15,-1
0,600771.XSHG,2008-10-24,-1.01,-1.0218,-0.71,1.35,-40.85,600771.XSHG,-35.09,-35.09,35.19,1055.78,31.22,283.82,-177.95,1055.78,10.22,179.48,24.76,-14.67,0.47,,33.71,-328.13,178.51,-46.49,-62.45,-46.49,-62.45,-5419.0098,-1937.8101,31977.5801,5059.3599,7440.4902,7934.98,-1
0,600771.XSHG,2009-04-30,-1.56,-0.8948,-0.7,1.3,5.06,600771.XSHG,0.5,0.5,-17.15,2589.3,170.11,-2675.78,2712.8899,2589.3,-964.23,-719.28,-533.43,139.42,-3.16,,1261.8101,3316.8301,119.49,-104.7,-117.52,-104.7,-117.52,-237.04,-167.09,67.12,-142.96,99.33,-101.58,-1
0,600771.XSHG,2009-04-30,-2.83,3.7611,-1.3,2.35,9.17,600771.XSHG,1.92,1.92,-1.27,-20.5,29.22,128.7,-23.01,-20.5,11.26,22.86,18.98,140.01,-27.79,,115.68,-34.77,121.13,-24.24,921.95,-24.24,921.95,-197.97,93.03,-250.76,93.49,-1667.87,-255.96,-1
0,600771.XSHG,2009-08-26,4.23,3.9745,-1.31,4.68,-15.08,600771.XSHG,4.68,4.68,-3.47,-67.77,36.49,175.24,-68.12,-67.77,23.73,40.62,42.69,111.02,-10.51,,177.28,-0.62,0.82,-56.63,-19.8,-56.63,-19.8,-912.46,-137.47,-482.48,-165.12,-1230.05,-149.49,1
0,600771.XSHG,2009-10-30,4.85,3.82,-1.21,6.48,-17.92,600771.XSHG,4.03,4.03,-3.08,-72.34,29.3,174.78,-69.25,-72.34,28.0,39.61,35.83,103.37,-7.63,,143.18,10.32,-13.8,-4.26,-17.1,-4.26,-17.1,62.74,15.72,-106.56,11.52,-112.37,12.07,1
0,600771.XSHG,2010-04-30,-14.55,4.8946,-1.43,8.41,-7.61,600771.XSHG,3.91,3.91,-2.77,-62.5,21.99,218.49,-96.32,-62.5,48.5,31.46,37.34,189.24,-35.4,,215.93,106.85,-90.18,647.54,0.19,647.54,0.19,83.29,-39.36,88.71,13.43,16.36,-1.18,-1
0,600771.XSHG,2010-04-30,-19.14,-14.4493,-1.85,11.06,-10.01,600771.XSHG,1.62,1.62,-1.41,-25.94,25.53,142.11,-32.96,-25.94,9.82,27.4,29.43,162.36,-35.27,,93.49,-2.66,6.33,-23.41,14.97,-23.41,14.97,-9.75,60.65,3.1,52.28,0.91,55.36,-1
0,600771.XSHG,2010-08-21,-9.41,-9.3962,-1.18,5.82,175.16,600771.XSHG,2.26,2.26,-2.16,-42.06,43.56,154.63,-42.78,-42.06,25.19,36.63,32.75,129.89,-28.19,,232.3,-7.52,13.77,-14.15,-10.1,-14.15,-10.1,46.09,-16.66,46.72,-45.78,43.94,-41.16,-1
0,600771.XSHG,2010-10-27,-11.52,-9.9081,-1.22,6.39,101.58,600771.XSHG,2.23,2.23,-2.25,-48.47,41.46,158.56,-51.39,-48.47,30.85,32.68,35.24,120.82,-14.79,,91.19,-26.86,45.86,-4.85,-8.13,-4.85,-8.13,29.39,-10.38,36.24,-5.87,36.34,0.16,-1
0,600771.XSHG,2011-04-28,-16.42,-12.4677,-1.96,8.13,-189.5,600771.XSHG,-25.51,-25.51,22.74,459.84,40.58,188.83,-85.78,459.84,29.1,30.52,29.14,-19.28,0.66,,-33.8,-46.92,52.82,6.23,11.87,6.23,11.87,5.4,-86.71,881.58,1161.26,737.84,1113.78,1
0,600771.XSHG,2011-04-28,-18.64,10.7909,-2.42,9.23,-215.1,600771.XSHG,-8.47,-8.47,7.18,153.61,41.41,162.73,-50.07,153.61,27.32,40.73,31.35,-40.79,8.23,,85.07,-131.78,210.07,-13.61,-6.5,-13.61,-6.5,-31.22,45.42,611.6,-68.77,513.17,-71.08,1
0,600771.XSHG,2011-08-27,9.04,13.4729,-3.51,11.79,77.98,600771.XSHG,-14.21,-14.21,11.27,170.32,40.34,149.35,-43.38,170.32,36.54,29.54,23.53,-28.86,3.49,,108.16,35.77,-72.49,25.55,30.66,25.55,30.66,-27.32,-13.19,608.37,44.86,558.2,56.54,-1
0,600771.XSHG,2011-10-26,4.65,10.4384,-3.13,8.57,-13.92,600771.XSHG,-12.51,-12.51,9.52,166.46,43.16,143.25,-39.09,166.46,29.1,30.47,25.6,-25.98,2.5,,99.34,1.4,-3.24,14.36,-16.31,14.36,-16.31,13.01,24.58,492.74,-18.21,480.35,-17.12,-1
0,600771.XSHG,2012-04-24,2.69,7.7816,-2.34,6.2,-9.08,600771.XSHG,-0.54,-0.54,0.43,9.85,57.26,188.65,64.68,9.85,53.3,33.44,36.96,-146.43,253.27,,92.16,-68.4,77.16,-24.5,-26.15,-24.5,-26.15,156.93,222.2,-98.38,-95.63,-98.31,-95.49,-1
0,600771.XSHG,2012-04-24,3.57,6.6623,-2.76,8.21,-12.03,600771.XSHG,2.33,2.33,-2.01,-25.47,51.44,125.15,-25.15,-25.47,23.73,28.43,23.88,100.15,0.0,,89.13,-10.87,43.21,18.15,46.32,18.15,46.32,40.65,-156.89,-119.59,-478.24,-121.58,-469.08,-1
0,600771.XSHG,2012-08-28,8.71,6.0115,-2.61,7.54,-33.39,600771.XSHG,4.85,4.85,-4.47,-56.55,44.56,156.26,-56.26,-56.55,39.36,22.35,27.64,99.51,0.0,,150.5,-3.9,6.92,-10.47,-0.99,-10.47,-0.99,-16.12,-121.46,-129.73,-119.83,-129.38,-113.11,1
0,600771.XSHG,2012-10-31,37.33,6.4752,-2.67,8.39,15.9,600771.XSHG,2.43,2.43,-2.42,-26.55,52.25,121.35,-21.35,-26.55,30.22,22.07,19.83,80.39,0.0,,89.73,4.12,-19.32,22.82,14.8,22.82,14.8,32.93,56.44,-119.59,46.09,-118.0,49.23,-1
0,600771.XSHG,2013-04-19,-34.05,7.3862,104.38,9.04,13.96,600771.XSHG,-121.12,-121.12,55.75,717.51,51.28,261.24,-161.23,717.51,47.84,30.99,101.25,-22.47,0.0,,67.89,-21.32,13.22,35.76,-18.37,35.76,-18.37,-379.15,-516.6,1069.13,2305.96,1070.5699,2481.8101,1
0,600771.XSHG,2013-04-27,-59.77,10.9297,183.23,15.87,24.51,600771.XSHG,2.99,1.68,0.58,5.26,57.03,95.01,4.99,5.26,25.09,24.48,1.47,92.08,0.0,56.04,86.82,17.14,343.54,11.66,20.34,11.66,20.34,122.15,103.72,123.06,-99.12,103.91,-99.85,1
0,600771.XSHG,2013-08-27,11.4,11.9514,194.45,15.85,-1293.41,600771.XSHG,21.62,-54.29,0.69,7.31,52.7,143.71,-43.71,7.31,53.09,36.26,4.03,-584.87,0.0,-251.14,162.09,53.9,-123.31,-8.21,-18.61,-8.21,-18.61,28.68,-813.18,111.87,13.19,123.5,1182.36,-1
0,600771.XSHG,2013-10-30,16.69,19.5282,146.72,26.41,784.98,600771.XSHG,-23.02,-36.41,-1.32,-13.95,57.69,121.69,-21.69,-13.95,43.92,32.45,1.88,155.9,0.0,,102.87,-34.54,159.26,-21.03,-1.23,-21.03,-1.23,19.75,50.99,58.5,-288.44,55.81,-195.48,-1
0,600771.XSHG,2014-03-12,14.79,17.7248,132.79,25.46,461.69,600771.XSHG,-59.94,-98.0,-4.07,-31.67,67.16,147.64,-39.08,-31.67,57.99,29.21,1.95,153.48,-27.58,,27.54,-53.18,111.64,34.46,38.99,34.46,38.99,67.41,-150.4,-105.93,-215.48,-104.84,-160.96,-1
0,600771.XSHG,2014-04-26,-289.0,-288.996,144.7,21.09,189.63,600771.XSHG,-19.39,-23.34,-1.82,-16.25,72.49,118.67,-19.07,-16.25,57.47,29.13,3.03,116.11,2.5,,110.31,-29.63,158.72,-18.99,-27.49,-18.99,-27.49,-409.71,64.61,-350.38,62.79,-1402.4,59.24,1
0,600771.XSHG,2014-08-02,-180.06,-263.1994,100.51,20.23,876.34,600771.XSHG,24.64,24.91,3.74,19.21,80.81,77.01,20.67,19.21,38.34,15.38,1.47,112.2,-11.32,101.11,88.69,8.87,38.57,77.87,78.71,77.87,78.71,184.12,293.71,367.24,311.22,47.18,244.91,-1
0,600771.XSHG,2014-10-29,-263.44,-332.6133,131.9,21.69,-602.04,600771.XSHG,-3.92,-4.17,0.13,0.73,77.55,98.56,0.65,0.73,52.87,19.48,1.54,195.2,-106.81,,87.18,-1.09,-75.75,70.81,-5.15,70.81,-5.15,105.14,-97.01,108.99,-96.38,75.95,-115.6,-1
0,600771.XSHG,2015-03-10,-306.09,-292.7346,68.09,16.8,-614.04,600771.XSHG,52.86,-37.19,2.85,15.05,68.72,144.1,-17.59,15.05,65.1,26.35,1.53,-180.78,108.67,-70.35,39.3,-38.5,87.3,16.6,-5.12,16.6,-5.12,47.51,-2657.8201,155.41,1845.29,268.96,1933.61,1
0,600771.XSHG,2015-04-28,236.51,236.5142,104.5,24.47,-3815.3701,600771.XSHG,-1.4,-11.88,-0.21,-1.21,68.82,111.17,-1.72,-1.21,60.72,15.69,1.42,3136.8501,-2653.6499,,94.34,-2.89,25.87,44.89,-9.91,44.89,-9.91,86.93,91.19,89.18,-107.26,86.11,-103.35,-1
0,600771.XSHG,2015-08-29,234.19,280.3575,121.04,27.02,581.87,600771.XSHG,2.29,2.25,1.27,5.22,72.69,92.43,6.99,5.22,45.24,14.58,1.41,107.31,-8.1,98.21,72.53,-2.17,-28.68,14.57,41.31,14.57,41.31,-61.23,674.49,-68.84,708.5,-84.07,266.23,1
0,600771.XSHG,2015-10-31,203.5,186.8664,80.68,17.32,299.33,600771.XSHG,0.1,0.13,-0.53,-5.83,72.07,104.54,-5.09,-5.83,51.75,21.33,1.53,77.79,9.51,131.76,90.16,-67.44,1486.41,-26.31,-38.99,-26.31,-38.99,-674.99,-144.41,-685.54,-168.1,120.22,-80.2,1
0,600771.XSHG,2016-02-24,247.27,242.4336,12.57,24.05,65.74,600771.XSHG,0.22,0.57,1.09,5.49,75.36,95.64,8.15,5.49,51.82,16.69,0.72,37.69,32.79,259.32,92.14,-3.94,-90.33,63.05,109.93,63.05,109.93,175.56,436.14,-40.57,297.45,-97.48,128.23,-1
0,600771.XSHG,2016-04-27,3910.6201,3910.6187,11.1,18.53,16.93,600771.XSHG,1.13,1.17,1.71,9.69,78.11,84.89,14.7,9.69,49.33,11.73,0.11,105.71,-2.81,103.99,72.82,-24.26,-160.62,125.01,24.33,125.01,24.33,2022.88,124.23,1896.6899,119.58,794.52,824.73,1
0,600771.XSHG,2016-08-30,717.16,3987.2437,11.19,15.17,104.07,600771.XSHG,1.8406,1.8673,2.2901,12.0665,75.5842,84.0446,17.006,12.0665,47.0719,9.4291,0.3734,94.8036,6.2425,101.448,31.845,-38.584,-241.8235,74.0406,9.3019,74.0406,9.3019,323.1424,26.4212,301.9382,36.128,593.5637,66.0037,-1
0,600771.XSHG,2016-10-29,417.96,4690.5532,12.93,15.31,233.14,600771.XSHG,3.1461,2.9241,3.7356,18.9976,79.8146,81.8827,19.3766,18.9976,48.2867,10.9913,0.2525,80.6017,5.6025,92.9414,73.6264,-19.0116,-104.9364,207.6965,7.8549,207.6965,7.8549,1270.9915,22.8891,1102.1982,69.8081,6040.1465,75.257,-1
0,600771.XSHG,2017-03-21,254.39,5815.8833,15.38,15.12,136.0,600771.XSHG,6.2989,5.3164,4.1061,21.4958,78.0608,76.6048,22.9437,21.4958,41.6555,8.7967,0.3507,98.5271,-1.9012,84.4026,20.5997,-13.6869,-58.503,107.6914,41.6977,107.6914,41.6977,484.4903,67.7838,713.8064,60.3316,8783.2334,230.189,-1
0,600771.XSHG,2017-04-26,114.44,114.4355,8.23,15.0,30.22,600771.XSHG,1.4096,1.3635,1.2793,13.3995,78.9339,82.0054,17.6042,13.3995,45.8812,11.9738,0.1078,99.8696,-2.1666,96.732,50.3758,-77.6222,-431.3633,6.3267,-36.348,6.3267,-36.348,27.3059,-51.1612,47.0524,-60.3222,199.6581,-68.8061,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600773.XSHG,2006-04-28,-1.9,-2.0407,5.37,1.78,-4.57,600773.XSHG,3.37,3.37,0.47,34.29,69.34,95.41,10.85,34.29,24.76,33.68,5.51,13.04,0.0,,52.04,-43.46,-947.35,10.64,604.79,10.64,604.79,120.19,100.63,160.74,102.3,149.4,101.81,1
0,600773.XSHG,2006-08-28,-3.1,-3.0163,8.4,29.95,-23.66,600773.XSHG,-6.91,-6.91,-0.85,-163.49,65.98,66.68,-187.56,-163.49,97.9,-81.2,15.53,-20.09,123.21,,139.37,136.0,408.11,-64.35,-62.12,-64.35,-62.12,96.13,-754.61,95.93,-280.63,96.3,-296.97,1
0,600773.XSHG,2006-10-26,-3.2,-3.2028,8.67,30.94,-24.44,600773.XSHG,34.34,34.34,4.79,351.44,84.76,-302.41,351.04,351.44,53.21,-377.42,5.32,114.5,-14.62,,113.41,46.8,11.63,6.0,161.73,6.0,161.73,1346.21,589.86,1576.48,662.6,1363.28,724.03,-1
0,600773.XSHG,2007-04-27,-3.56,-3.4642,7.07,34.4,-27.18,600773.XSHG,-30.3,-30.3,-2.52,-43.49,80.19,134.75,1.69,-43.49,16.78,146.44,2.45,79.9,-83.79,,49.45,-17.91,51.54,2021.1,283.84,2021.1,283.84,100.38,-98.15,88.92,-147.5,84.57,-169.3,-1
0,600773.XSHG,2007-04-27,-7.6,233.9933,20.99,73.39,-57.98,600773.XSHG,0.09,0.09,0.38,6.14,47.22,93.74,4.59,6.14,12.46,25.55,2.38,101.89,-27.2,,94.35,33.08,528.72,44.04,-62.15,44.04,-62.15,-39.14,2.67,-74.86,105.34,-96.21,100.45,-1
0,600773.XSHG,2007-08-28,-7.69,236.7932,19.74,74.27,-58.68,600773.XSHG,-5.18,-5.18,-2.8,-62.24,76.21,157.87,-64.26,-62.24,69.55,60.62,3.03,92.98,10.28,,171.63,-215.18,371.85,168.82,-29.3,168.82,-29.3,7.89,-1090.62,-0.88,-816.53,-2.77,-5437.46,-1
0,600773.XSHG,2007-10-29,625.15,317.5909,28.69,38.43,-3402.55,600773.XSHG,-5.18,-5.18,-1.98,-46.89,50.02,157.06,-48.83,-46.89,58.21,44.71,3.19,121.68,-17.54,,145.38,18.86,-33.06,-0.84,-3.46,-0.84,-3.46,-113.79,26.64,-113.23,27.26,-116.11,2.18,1
0,600773.XSHG,2008-03-04,-81.47,289.1917,27.31,35.04,-1465.5,600773.XSHG,-119.71,-119.71,-34.68,-443.93,57.7,419.18,-320.45,-443.93,59.1,112.91,7.45,71.9,0.29,,96.54,44.78,-14.03,-56.72,67.51,-56.72,67.51,-8301.5898,-999.22,-341.74,-1485.8101,-227.3,-1308.01,-1
0,600773.XSHG,2008-04-28,-30.08,-30.0817,148.3,47.0,-1352.33,600773.XSHG,-13.11,-13.11,-1.22,-21.51,63.02,119.18,-21.8,-21.51,46.33,34.74,0.1,89.17,12.17,,102.38,20.62,-107.5,-21.46,-31.32,-21.46,-31.32,-473.31,95.33,-375.12,96.67,-2489.6799,96.75,-1
0,600773.XSHG,2008-08-29,-16.04,-16.5207,59.22,27.48,-758.47,600773.XSHG,-27.65,-27.65,-3.32,-57.21,79.77,161.89,-60.07,-57.21,63.95,35.22,2.14,108.37,-3.18,,112.48,4.75,-7.67,13.98,2.61,13.98,2.61,-6.55,-182.74,-4.76,-172.84,-10.99,-147.9,-1
0,600773.XSHG,2008-10-31,-9.5,-9.8505,35.31,15.91,389.41,600773.XSHG,-5.6,-5.6,-0.83,-10.27,57.35,123.03,-23.03,-10.27,54.07,25.49,-0.05,225.14,0.0,,81.31,1.92,-8.32,61.17,36.51,61.17,36.51,24.0,47.67,64.69,75.49,77.64,80.3,1
0,600773.XSHG,2009-03-03,-13.94,-13.7819,-43.22,19.84,-38151.1719,600773.XSHG,998.81,998.81,-22.17,-252.74,84.36,399.0,-140.3,-252.74,87.57,-14.34,7.58,118.88,-63.1,,251.95,35.21,-11.78,-20.18,-17.04,-20.18,-17.04,65.05,-405.44,54.56,-1941.0601,50.05,-3045.52,1
0,600773.XSHG,2009-04-23,-37.17,-37.1747,-61.11,31.33,709.5,600773.XSHG,4.84,4.84,-1.17,-15.53,68.2,144.23,-44.23,-15.53,85.49,34.2,0.12,284.83,0.0,,143.97,-57.02,128.92,-28.39,-38.38,-28.39,-38.38,-45.29,80.57,48.31,96.21,44.38,96.38,1
0,600773.XSHG,2009-07-30,-55.72,-54.4372,-82.34,48.9,-377.03,600773.XSHG,8.51,8.51,-2.51,-20.81,90.9,123.6,-22.64,-20.81,68.12,28.59,1.22,116.8,-4.78,,100.82,51.56,-218.45,10.28,58.02,10.28,58.02,-175.43,19.13,-130.34,-111.76,-129.09,-83.55,-1
0,600773.XSHG,2009-10-31,-49.51,-59.9772,-83.52,52.59,695.79,600773.XSHG,8.78,8.78,-2.95,-25.49,65.86,123.62,-25.82,-25.49,54.36,33.85,-1.2,92.76,8.62,,105.54,-44.01,186.34,-20.36,-1.41,-20.36,-1.41,77.48,-12.43,81.13,-20.75,82.99,-7.93,-1
0,600773.XSHG,2010-02-10,-198.21,-185.0057,7.7,173.43,-23657.5508,600773.XSHG,24.3,24.3,3.19,19.31,45.79,78.52,25.9,19.31,1.88,3.01,4.14,81.34,16.71,,174.1,-123.66,-575.59,214.2,4977.79,214.2,4977.79,69.57,5194.02,59.85,3946.7,79.96,5099.2598,1
0,600773.XSHG,2010-04-21,85.9,85.8971,9.11,15.11,4.77,600773.XSHG,6.15,6.15,0.7,21.13,45.79,71.12,28.83,21.13,0.88,4.0,-0.02,100.36,-0.16,,115.34,-295.85,-1024.4399,657.17,-50.89,657.17,-50.89,6816.8501,-45.33,1018.28,-46.25,1023.07,-46.43,-1
0,600773.XSHG,2010-08-13,36.83,55.7251,5.51,6.98,1.57,600773.XSHG,7.18,7.18,0.77,9.55,24.36,84.55,13.46,9.55,1.12,1.01,0.0,115.85,-14.94,,58.97,67.05,434.08,63.25,157.1,63.25,157.1,-11.66,19.99,-10.23,16.18,-6.2,21.02,1
0,600773.XSHG,2010-10-29,94.86,139.2382,13.41,13.1,3.15,600773.XSHG,2.8,2.8,0.32,22.66,55.13,67.6,31.66,22.66,2.34,8.58,-0.18,103.33,-2.37,,431.23,-2443.8999,-7542.0498,116.32,-83.51,116.32,-83.51,9.0,-61.2,-21.53,-60.87,-17.53,-60.39,-1
0,600773.XSHG,2011-03-25,96.98,136.7798,13.08,12.17,404.88,600773.XSHG,-0.24,-0.24,-0.01,-2.01,138.95,128.11,-7.23,-2.01,15.69,10.36,59.5,498.63,-370.34,,985.29,-645.69,2297.3401,-7.51,-47.65,-7.51,-47.65,28.56,-111.96,89.94,-104.64,77.6,-108.63,-1
