,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600141.XSHG,2014-07-29,1310.67,70.2949,1.27,0.4,-15.59,600141.XSHG,0.6,0.12,0.23,1.1,10.48,100.97,0.71,1.1,3.47,1.6,4.66,-88.53,153.83,20.03,94.19,1.98,-205.1,4.82,39.87,4.82,39.87,80.98,-12.02,394.9,39.66,146.64,33.1,-1
0,600141.XSHG,2014-10-16,407.94,102.5467,1.22,0.57,-141.8,600141.XSHG,10.43,0.81,2.65,14.5,15.12,98.02,15.06,14.5,3.47,3.46,5.21,13.06,86.08,7.8,79.47,2.82,142.09,6.99,-3.93,6.99,-3.93,1093.71,1933.05,754.36,1169.2,787.06,2091.5901,-1
0,600141.XSHG,2015-03-10,19.81,133.1186,1.65,0.73,12.21,600141.XSHG,0.39,-0.26,0.09,0.64,18.25,99.66,1.47,0.64,5.15,4.22,6.61,25.13,84.46,-68.42,57.19,10.11,2999.1699,10.59,-20.08,10.59,-20.08,175.39,-92.2,125.6,-96.48,122.16,-96.38,-1
0,600141.XSHG,2015-04-10,19.49,19.4874,1.95,0.85,50.85,600141.XSHG,0.45,0.35,0.19,1.32,14.86,98.42,1.51,1.32,3.19,2.36,6.18,93.14,-4.05,76.91,83.29,8.92,565.65,20.71,12.39,20.71,12.39,63.06,15.35,47.01,132.24,49.53,38.42,-1
0,600141.XSHG,2015-08-04,18.2,18.4734,1.88,0.77,-55.41,600141.XSHG,0.6,0.32,0.15,0.8,11.99,99.49,0.56,0.8,2.62,2.33,4.3,48.25,4.58,53.46,87.65,5.29,1034.5601,15.3,33.61,15.3,33.61,-10.55,-50.38,-16.44,-18.78,41.94,31.5,-1
0,600141.XSHG,2015-10-16,12.46,12.866,1.31,0.51,-217.57,600141.XSHG,1.11,0.96,0.28,1.73,13.48,98.67,1.7,1.73,2.88,3.26,4.6,66.49,18.89,86.45,85.78,7.1,535.56,6.23,-11.49,6.23,-11.49,-87.99,169.08,-87.32,90.83,-87.74,86.09,-1
0,600141.XSHG,2016-03-08,63.68,15.675,1.58,0.62,-54.47,600141.XSHG,-0.58,-0.63,-0.12,-1.04,23.6,98.96,1.32,-1.04,4.93,5.0,6.75,88.59,23.42,,30.94,1.81,173.84,-7.62,-30.5,-7.62,-30.5,-17.34,-46.33,-250.37,-141.77,-277.06,-152.27,-1
0,600141.XSHG,2016-04-28,78.67,78.6671,1.25,0.49,-74.1,600141.XSHG,0.31,0.16,0.12,0.87,14.07,99.01,1.24,0.87,2.59,2.89,5.33,63.34,16.01,51.39,87.47,6.71,679.86,5.58,28.45,5.58,28.45,-13.44,20.79,-30.64,207.12,-32.03,153.14,1
0,600141.XSHG,2016-07-26,87.01,79.01,1.25,0.49,39.01,600141.XSHG,0.4003,0.2352,0.1795,1.132,12.8229,98.869,1.3824,1.132,3.1578,2.6141,4.2747,66.012,14.6723,58.7637,82.684,0.7736,68.395,-5.6356,19.4173,-5.6356,19.4173,132.8185,33.4605,33.0453,55.8081,-33.2493,29.1448,1
0,600141.XSHG,2016-10-14,111.23,87.0371,1.39,0.55,40.79,600141.XSHG,0.8627,0.7106,0.2381,1.3387,12.6954,98.4283,1.8382,1.3387,3.1675,2.4355,4.2094,77.4857,13.1423,82.3743,89.0625,6.8505,435.8771,18.5548,11.2038,18.5548,11.2038,27.9418,47.8693,-8.3097,31.5119,-18.926,126.026,1
0,600141.XSHG,2017-03-21,154.41,100.8251,1.45,0.6,-40.7,600141.XSHG,0.4171,-0.8923,0.2316,1.2883,12.721,100.2991,1.7426,1.2883,3.9009,2.5395,3.9667,-14.4388,98.5633,-213.915,32.5824,16.346,-5465.1953,67.2491,-1.9511,67.2491,-1.9511,121.561,-7.0526,307.1042,-5.6476,182.6221,-46.7314,-1
0,600141.XSHG,2017-04-15,73.36,73.3578,1.27,0.51,996.76,600141.XSHG,0.535,0.4343,0.4055,2.286,13.634,97.3649,3.0148,2.286,3.0571,2.5102,3.5299,82.3336,11.865,81.1834,74.8444,4.3949,166.7862,27.5825,-2.0147,27.5825,-2.0147,210.9504,69.5207,236.1532,73.8718,109.332,34.6261,-1
0,600141.XSHG,2017-08-12,53.4697,62.1106,1.3015,0.4122,-28.3492,600141.XSHG,1.3162,1.2729,0.7027,3.8437,16.0352,95.3183,5.2678,3.8437,3.9176,2.4161,3.8257,86.9305,10.8813,96.7116,93.65,6.2003,132.4362,12.8075,5.588,12.8075,5.588,329.8549,84.4946,283.0328,77.5369,300.871,147.3125,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600143.XSHG,2006-04-20,19.03,19.0308,3.14,0.9,-29.38,600143.XSHG,4.88,4.88,2.26,5.55,12.33,93.65,6.35,5.55,2.0,2.8,0.88,100.1,0.0,,95.68,-14.01,-220.58,30.7,-13.21,30.7,-13.21,25.5,-8.37,34.84,-20.42,34.19,-19.51,1
0,600143.XSHG,2006-07-28,38.21,38.2118,5.92,1.81,-58.99,600143.XSHG,7.52,7.52,3.25,6.45,12.16,92.59,7.41,6.45,1.53,2.45,0.67,99.99,0.0,,89.17,5.27,71.21,32.77,37.57,32.77,37.57,100.01,60.45,101.27,59.73,102.51,59.15,1
0,600143.XSHG,2006-10-20,49.45,49.4495,7.67,2.34,-76.33,600143.XSHG,7.46,7.46,3.25,6.39,13.58,92.32,7.68,6.39,2.12,2.73,0.94,100.15,0.0,,106.31,2.5,32.51,32.77,4.85,32.77,4.85,146.16,8.7,141.24,3.95,140.47,3.68,-1
0,600143.XSHG,2007-02-14,78.02,78.0207,11.13,3.69,-120.44,600143.XSHG,4.83,4.83,2.19,3.89,11.71,95.79,4.21,3.89,2.6,3.94,1.0,91.04,0.0,,104.95,19.46,462.52,40.9,12.55,40.9,12.55,-1.44,-38.33,-9.57,-31.56,-9.98,-32.22,-1
0,600143.XSHG,2007-04-24,125.27,66.7434,16.47,5.93,-193.37,600143.XSHG,5.68,5.68,2.36,6.07,12.78,92.88,7.12,6.07,1.92,2.02,1.26,99.46,0.0,,119.82,5.48,76.95,36.15,-16.14,36.15,-16.14,52.69,41.96,48.83,30.97,48.26,32.58,1
0,600143.XSHG,2007-08-11,88.89,79.9842,20.04,4.95,69.45,600143.XSHG,10.14,10.14,4.17,8.21,13.87,90.9,9.1,8.21,1.91,1.67,0.91,99.83,0.0,,66.23,2.7,29.7,38.01,39.44,38.01,39.44,69.68,78.3,75.7,88.56,75.72,88.62,-1
0,600143.XSHG,2007-10-20,68.55,74.4034,16.76,4.22,324.44,600143.XSHG,2.62,2.62,1.1,2.8,14.5,96.0,4.01,2.8,3.5,5.78,0.93,90.94,0.24,,102.04,-36.38,-909.13,38.95,5.57,38.95,5.57,-27.38,-53.48,-39.04,-63.93,-39.66,-64.4,1
0,600143.XSHG,2008-03-12,84.41,83.1124,10.89,4.33,38.56,600143.XSHG,7.85,7.85,3.33,7.7,14.91,91.37,8.43,7.7,2.32,2.73,1.16,99.72,-2.28,,98.55,-17.4,-201.69,38.39,12.09,38.39,12.09,177.33,135.5,174.03,207.65,178.44,212.79,-1
0,600143.XSHG,2008-04-29,49.54,49.5357,7.51,3.06,43.25,600143.XSHG,3.44,3.44,1.44,5.95,14.05,94.1,5.81,5.95,2.89,3.42,1.82,101.34,-1.58,,115.52,-21.07,-357.15,27.26,-22.88,27.26,-22.88,3.79,-46.87,24.7,-40.4,25.84,-40.08,-1
0,600143.XSHG,2008-08-20,28.66,28.3846,4.15,1.76,44.0,600143.XSHG,5.09,5.09,2.25,6.4,13.56,93.89,6.16,6.4,1.78,2.23,2.58,85.59,0.71,,88.95,14.84,243.01,35.37,48.33,35.37,48.33,-8.46,57.26,5.59,59.65,3.45,55.06,-1
0,600143.XSHG,2008-10-28,23.15,24.4764,3.39,1.33,30.68,600143.XSHG,5.51,5.51,2.22,6.75,15.65,90.92,9.04,6.75,1.76,2.36,2.28,97.19,-0.37,,81.69,-0.94,-10.37,29.53,1.02,29.53,1.02,191.93,48.37,211.77,6.5,223.94,11.47,-1
0,600143.XSHG,2009-04-08,12.25,16.2002,2.26,0.82,47.71,600143.XSHG,-3.05,-3.05,-1.74,-8.35,10.29,115.59,-16.04,-8.35,1.25,-1.4,3.97,98.18,2.88,,145.17,-8.09,51.9,-33.99,-42.87,-33.99,-42.87,-225.63,-201.35,-171.62,-170.67,-155.48,-153.57,-1
0,600143.XSHG,2009-04-29,21.35,49.263,3.86,1.43,83.18,600143.XSHG,2.0,2.0,0.9,4.95,15.21,94.25,5.75,4.95,4.25,5.43,3.24,98.51,0.0,,112.46,15.03,261.31,-24.75,-12.08,-24.75,-12.08,-25.46,131.52,-37.44,152.06,-34.88,170.33,-1
0,600143.XSHG,2009-08-19,46.91,54.6684,4.38,1.83,146.63,600143.XSHG,2.66,2.66,1.21,4.46,12.21,95.1,4.89,4.46,2.72,5.3,1.98,93.95,-0.19,,98.33,19.5,397.99,-23.8,50.2,-23.8,50.2,-39.49,27.67,-46.96,35.36,-44.76,31.55,-1
0,600143.XSHG,2009-10-23,54.76,49.0787,3.82,1.78,-708.79,600143.XSHG,2.96,2.96,1.25,4.17,13.19,95.18,4.8,4.17,2.83,5.6,1.67,99.74,-0.5,,82.55,-4.19,-86.86,-10.73,18.35,-10.73,18.35,-52.62,16.17,-44.84,10.76,-44.09,12.81,1
0,600143.XSHG,2010-04-28,108.11,64.9264,4.94,2.44,-88.3,600143.XSHG,2.33,2.33,1.03,3.11,20.45,97.51,2.5,3.11,3.86,5.87,1.72,72.92,0.16,,95.55,-1.86,-74.75,84.53,18.08,84.53,18.08,128.72,-38.57,168.82,-11.83,183.2,-20.28,-1
0,600143.XSHG,2010-04-28,100.85,48.1213,4.51,2.28,-82.37,600143.XSHG,2.07,2.07,0.69,2.94,12.46,97.42,2.58,2.94,2.96,4.53,2.35,78.43,0.09,,112.35,10.8,419.0,81.77,-13.4,81.77,-13.4,-18.43,-10.47,8.08,-18.23,8.87,-7.97,-1
0,600143.XSHG,2010-08-19,36.01,36.6522,3.45,1.31,13.45,600143.XSHG,4.36,4.36,1.51,4.88,13.61,95.93,4.05,4.88,3.03,4.23,1.68,79.85,-0.22,,92.32,-12.63,-310.68,58.66,31.1,58.66,31.1,31.56,105.91,73.64,117.47,73.89,110.1,1
0,600143.XSHG,2010-10-30,54.68,66.3254,5.82,2.11,36.21,600143.XSHG,7.27,7.27,2.63,8.53,16.49,91.06,8.93,8.53,2.03,4.25,1.48,88.28,-0.14,,107.81,5.35,59.83,33.07,-0.74,33.07,-0.74,147.59,118.62,172.28,73.67,166.51,72.9,-1
0,600143.XSHG,2011-03-01,46.01,78.6242,6.58,2.33,88.64,600143.XSHG,4.91,4.91,1.79,5.33,16.15,95.36,4.65,5.33,3.08,6.14,2.04,82.87,0.06,,70.67,18.83,405.47,24.79,10.74,24.79,10.74,132.29,-42.36,113.57,-30.84,131.48,-30.76,-1
0,600143.XSHG,2011-04-26,44.19,44.1922,6.99,2.5,128.88,600143.XSHG,10.65,10.65,3.95,14.0,15.92,92.77,15.29,14.0,2.14,4.59,1.72,46.21,51.57,,85.44,-1.39,-19.27,31.83,-8.51,31.83,-8.51,680.96,200.99,527.45,140.23,502.48,139.53,-1
0,600143.XSHG,2011-07-19,25.76,39.7488,5.78,2.11,-343.67,600143.XSHG,5.15,5.15,2.03,5.81,19.32,93.45,6.59,5.81,4.64,6.38,1.51,88.74,0.63,,77.63,13.27,202.77,21.04,20.37,21.04,20.37,96.81,-48.11,44.28,-49.99,45.1,-49.4,-1
0,600143.XSHG,2011-10-28,22.16,36.4646,4.92,1.84,-1797.12,600143.XSHG,6.34,6.34,2.57,8.39,19.98,92.15,7.8,8.39,3.72,5.63,2.11,87.47,-0.51,,73.23,-7.46,-95.04,8.95,-10.65,8.95,-10.65,-4.79,5.77,7.05,28.86,7.58,28.2,-1
0,600143.XSHG,2012-04-28,18.64,31.2243,4.21,1.55,-166.04,600143.XSHG,3.63,3.63,1.4,4.92,19.16,95.19,4.87,4.92,4.78,7.34,2.28,87.7,1.06,,99.02,10.69,222.2,-4.65,-3.09,-4.65,-3.09,-0.09,-39.52,-12.01,-43.16,-8.73,-41.26,-1
0,600143.XSHG,2012-04-28,20.07,20.3573,4.32,1.66,-178.81,600143.XSHG,2.5,2.5,1.28,5.46,16.39,94.43,5.56,5.46,3.54,5.37,1.89,87.65,-0.15,,93.11,7.61,136.65,2.44,-1.72,2.44,-1.72,-55.56,12.24,-53.02,9.02,-52.62,5.81,-1
0,600143.XSHG,2012-08-29,20.0,16.4651,2.06,1.35,6.31,600143.XSHG,4.12,4.12,2.18,7.41,18.38,92.49,7.51,7.41,2.95,5.68,1.74,90.0,-0.01,,68.48,-10.53,-140.22,2.57,20.52,2.57,20.52,-10.9,62.75,0.59,63.79,-0.37,61.87,-1
0,600143.XSHG,2012-10-31,19.32,15.8859,2.04,1.3,14.67,600143.XSHG,3.45,3.45,1.76,7.27,19.47,92.38,7.67,7.27,3.06,7.0,1.65,89.6,0.56,,95.88,11.23,147.43,-1.63,-14.31,-1.63,-14.31,-3.37,-12.54,-14.66,-15.92,-13.86,-14.37,-1
0,600143.XSHG,2013-04-23,18.89,14.8655,1.81,1.22,8.33,600143.XSHG,2.74,2.74,1.54,5.2,16.78,95.41,4.85,5.2,3.27,7.59,0.93,68.14,3.87,,83.7,0.64,14.04,21.28,19.48,21.28,19.48,21.27,-24.44,29.31,-14.58,18.42,-19.88,-1
0,600143.XSHG,2013-04-23,23.66,22.8904,2.27,1.53,10.43,600143.XSHG,2.52,2.04,1.58,6.64,16.56,93.96,6.13,6.64,2.62,6.24,1.11,78.73,1.13,80.78,86.4,1.53,25.39,10.34,-10.58,10.34,-10.58,21.56,13.02,34.39,14.24,31.72,18.62,-1
0,600143.XSHG,2013-08-06,15.42,16.3794,1.58,1.02,-5.29,600143.XSHG,2.78,2.34,1.7,5.86,14.57,94.73,5.32,5.86,2.77,5.47,0.83,82.45,0.75,83.88,78.1,3.42,64.87,11.1,21.35,11.1,21.35,-21.34,5.33,-12.23,6.97,-11.68,8.54,1
0,600143.XSHG,2013-10-25,20.54,21.0592,2.06,1.27,-22.15,600143.XSHG,2.55,2.17,1.55,5.3,14.79,94.99,5.18,5.3,2.74,5.78,0.93,81.06,2.64,85.14,81.46,3.23,64.46,32.88,2.49,32.88,2.49,-10.27,-0.23,-3.26,-7.32,-4.65,-7.56,-1
0,600143.XSHG,2014-04-29,18.62,18.8549,1.88,1.06,-9.83,600143.XSHG,1.75,1.21,1.05,3.42,14.41,96.83,3.25,3.42,2.81,7.49,0.92,70.47,1.73,68.78,83.95,8.78,277.15,17.98,6.08,17.98,6.08,-20.99,-33.47,-22.36,-31.44,-18.71,-31.7,-1
0,600143.XSHG,2014-04-29,16.57,17.2599,1.65,0.94,-8.75,600143.XSHG,1.94,1.4,1.12,4.44,14.72,95.97,4.14,4.44,2.4,6.37,1.44,72.49,1.9,72.12,85.6,-1.64,-40.64,10.51,-16.24,10.51,-16.24,-25.36,6.76,-26.23,8.54,-23.76,11.26,-1
0,600143.XSHG,2014-08-26,15.96,14.954,1.45,0.77,-28.46,600143.XSHG,2.08,1.81,1.19,3.84,14.57,96.0,4.1,3.84,2.7,5.67,1.27,86.94,2.24,86.98,84.75,13.42,335.78,13.37,24.49,13.37,24.49,-12.58,23.35,-25.77,7.64,-25.24,6.43,-1
0,600143.XSHG,2014-10-28,20.67,17.8702,1.69,0.89,-350.32,600143.XSHG,1.8,1.5,1.03,3.32,14.2,96.58,2.9,3.32,2.68,6.35,1.24,80.43,-12.2,83.16,91.07,7.77,227.6,10.38,-0.21,10.38,-0.21,-38.22,-29.49,-30.89,-13.71,-29.36,-12.66,-1
0,600143.XSHG,2015-04-21,29.71,23.3636,2.21,1.13,-326.59,600143.XSHG,0.53,0.52,0.28,0.84,13.95,99.52,0.5,0.84,2.31,6.93,1.25,75.69,2.5,97.47,89.95,4.01,836.25,11.81,7.45,11.81,7.45,-82.92,-81.61,-72.45,-72.67,-69.55,-70.56,1
0,600143.XSHG,2015-04-21,36.91,43.9719,2.67,1.4,-405.75,600143.XSHG,2.6,2.43,1.48,5.94,17.87,93.29,6.83,5.94,2.32,6.72,1.53,93.48,1.6,93.56,83.86,3.8,56.66,5.44,-21.01,5.44,-21.01,73.9,987.17,41.21,456.28,37.9,403.92,1
0,600143.XSHG,2015-08-11,54.87,61.2318,3.74,1.87,43.79,600143.XSHG,2.63,2.11,1.52,5.11,15.45,96.16,4.06,5.11,2.69,6.51,1.62,77.59,4.46,80.36,88.89,10.48,272.9,-0.68,17.28,-0.68,17.28,-1.66,-30.24,32.22,0.79,30.67,0.85,-1
0,600143.XSHG,2015-10-22,29.4,35.7528,2.18,1.1,-34.95,600143.XSHG,1.5,1.08,0.87,3.17,15.55,97.0,3.02,3.17,2.09,7.68,2.31,74.62,0.41,72.22,93.29,4.45,148.25,-7.3,-6.86,-7.3,-6.86,-3.4,-30.74,-11.41,-42.18,-14.08,-42.57,-1
0,600143.XSHG,2016-04-26,37.57,44.1773,2.66,1.38,-379.09,600143.XSHG,2.05,1.03,1.06,3.59,17.22,98.48,1.57,3.59,3.68,8.99,1.65,39.21,1.25,50.35,92.31,18.67,1224.0699,-5.89,9.08,-5.89,9.08,198.6,-43.15,300.76,23.63,301.24,37.47,-1
0,600143.XSHG,2016-04-26,27.92,22.9845,1.98,1.03,-281.67,600143.XSHG,2.94,2.73,1.64,6.7,19.05,92.65,7.4,6.7,2.48,7.2,1.27,92.72,0.57,92.64,99.56,7.26,98.69,5.98,-11.05,5.98,-11.05,14.87,318.24,19.52,65.9,18.32,48.6,-1
0,600143.XSHG,2016-08-16,21.97,23.1643,1.92,1.04,-18.82,600143.XSHG,2.3635,1.8354,1.2357,4.7992,17.5268,95.1862,4.8809,4.7992,2.6458,7.4966,2.0006,77.5984,1.0806,77.6588,84.9507,9.9602,206.9084,1.9282,12.7928,1.9282,12.7928,22.5378,-25.5856,-4.1838,-19.1987,-4.699,-18.7725,-1
0,600143.XSHG,2016-10-19,22.62,23.524,1.96,1.05,165.96,600143.XSHG,1.9235,1.6758,0.9753,3.692,17.2596,96.04,3.964,3.692,2.8221,7.986,1.5206,87.1826,0.0865,87.1227,77.8392,8.4668,213.8064,17.9824,7.805,17.9824,7.805,54.8996,-12.4471,37.4439,-17.0662,36.0204,-18.0258,1
0,600143.XSHG,2017-04-25,26.61,29.6981,2.4,1.25,-163.06,600143.XSHG,1.3141,0.5142,0.6233,2.1249,16.3215,100.1222,0.4223,2.1249,3.5516,8.2923,1.9076,-7.1974,32.063,39.13,92.6473,-5.2993,4335.873,31.665,21.7313,31.665,21.7313,-64.6656,-87.0329,-22.11,-29.9368,-27.9949,-27.2294,-1
0,600143.XSHG,2017-04-25,26.82,29.5454,2.42,1.26,-164.33,600143.XSHG,1.3082,0.7635,0.5917,2.3669,13.0746,98.2921,1.7686,2.3669,2.6121,6.8613,1.2163,57.8448,2.0576,58.3638,92.8597,-21.2419,-1243.7548,44.5025,-2.3769,44.5025,-2.3769,-65.4545,308.9034,-48.9457,8.7408,-48.9188,5.4204,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600145.XSHG,2006-04-29,87.31,78.0133,1.55,2.17,236.87,600145.XSHG,0.09,0.09,0.04,0.49,23.89,99.6,0.4,0.49,8.24,9.91,4.76,100.0,0.0,,102.22,-9.98,-2515.6001,18.06,-26.0,18.06,-26.0,-81.21,130.64,-82.77,114.41,-84.65,123.66,1
0,600145.XSHG,2006-08-26,128.89,128.8916,2.53,3.58,42.85,600145.XSHG,0.86,0.86,0.53,4.74,27.46,93.68,6.26,4.74,7.93,8.14,3.12,102.84,-0.95,,72.88,13.28,210.06,-1.96,33.33,-1.96,33.33,-24.47,2004.13,-29.75,1198.6801,-29.02,833.44,-1
0,600145.XSHG,2006-10-26,124.48,124.4821,2.45,3.45,41.39,600145.XSHG,1.2,1.2,0.63,5.63,25.7,93.35,6.65,5.63,5.71,8.67,3.96,101.39,0.0,,98.82,17.01,255.71,17.93,2.73,17.93,2.73,113.81,9.1,99.76,21.89,118.4,40.96,-1
0,600145.XSHG,2007-04-30,109.44,109.4357,2.13,3.04,36.38,600145.XSHG,0.09,0.09,0.1,0.98,33.87,105.02,1.08,0.98,21.31,8.99,7.44,-1152.09,1399.89,,126.57,15.81,-315.04,-12.16,-13.33,-12.16,-13.33,177.07,-85.94,131.17,-84.85,119.66,-92.79,-1
0,600145.XSHG,2007-04-30,215.17,199.408,4.17,5.97,71.54,600145.XSHG,-0.87,-0.87,-0.47,-8.34,15.52,108.26,-8.26,-8.34,4.71,11.79,6.85,99.63,0.0,,111.73,-17.22,208.38,-30.57,-41.51,-30.57,-41.51,-1545.77,-547.87,-1289.05,-595.84,-1054.61,-1105.97,-1
0,600145.XSHG,2007-08-29,414.06,248.4034,5.25,7.65,71.11,600145.XSHG,1.48,1.48,0.83,7.8,25.09,93.86,8.07,7.8,4.25,7.11,3.74,77.12,24.27,,76.47,-6.23,-101.6,-3.59,85.15,-3.59,85.15,24.2,280.76,58.48,273.09,76.04,272.14,-1
0,600145.XSHG,2007-10-31,372.73,337.8287,7.06,10.52,131.31,600145.XSHG,0.55,0.55,0.31,3.42,24.5,96.14,3.86,3.42,6.81,8.64,4.33,96.83,0.0,,103.35,-8.07,-209.31,-20.4,-15.19,-20.4,-15.19,-53.84,-59.45,-51.65,-62.82,-53.32,-62.63,1
0,600145.XSHG,2008-04-30,491.13,296.371,6.16,9.83,626.63,600145.XSHG,-0.05,-0.05,0.06,0.77,29.65,105.44,0.17,0.77,17.26,4.73,14.09,-94.3,97.22,,143.98,-43.61,801.15,-21.84,-14.9,-21.84,-14.9,-87.81,-96.29,-38.55,-80.75,-162.18,-109.61,-1
0,600145.XSHG,2008-04-30,341.24,383.4611,4.3,6.83,435.38,600145.XSHG,0.26,0.26,0.13,1.66,20.05,98.2,1.8,1.66,5.28,8.19,4.38,108.37,0.0,,110.5,12.78,711.1,51.17,13.13,51.17,13.13,132.87,1107.97,130.05,142.48,130.83,598.69,-1
0,600145.XSHG,2008-08-29,122.57,245.6448,3.46,4.28,-10.79,600145.XSHG,-28.93,-28.93,-14.7,-118.67,19.02,216.49,-116.49,-118.67,10.57,10.01,5.57,98.16,0.0,,117.85,-10.78,9.26,16.96,43.25,16.96,43.25,-1788.9,-9387.7695,-1880.17,-10354.1699,-1869.71,-9982.4004,-1
0,600145.XSHG,2008-10-31,-6.89,156.3194,2.2,2.59,-6.28,600145.XSHG,-2.13,-2.13,-1.11,-16.58,10.46,116.56,-16.56,-16.58,7.92,12.96,5.44,99.89,0.0,,103.66,8.0,-48.29,-27.31,-47.29,-27.31,-47.29,-412.17,92.51,-452.58,92.64,-445.51,92.7,1
0,600145.XSHG,2009-04-30,-6.46,160.7857,3.77,2.85,-5.43,600145.XSHG,-31.67,-31.67,-14.29,340.61,32.85,-287.21,333.94,340.61,-16.34,-50.11,-43.55,120.55,-16.58,,221.59,163.65,42.26,-149.93,-158.45,-149.93,-158.45,-99187.7422,-1078.4,-22085.8496,-1100.61,-44403.0391,-1137.58,1
0,600145.XSHG,2009-04-30,-8.92,-4.8306,5.44,3.94,-7.49,600145.XSHG,-4.47,-4.47,-1.63,-38.46,7.2,139.62,-39.62,-38.46,15.16,20.92,10.52,103.28,0.0,,117.97,-5.79,14.62,-64.32,180.84,-64.32,180.84,-886.71,90.41,-927.65,90.87,-889.89,91.15,1
0,600145.XSHG,2009-08-31,-10.22,-10.6884,13.02,16.88,-79.59,600145.XSHG,-8.1,-8.1,-2.74,-39.46,9.06,138.35,-38.35,-39.46,18.05,24.28,3.98,97.6,0.0,,105.99,52.94,-138.02,-57.87,69.18,-57.87,69.18,86.13,-63.78,85.99,-73.56,86.07,-74.33,1
0,600145.XSHG,2009-10-31,-13.4,-8.1482,10.03,21.25,-115.65,600145.XSHG,-0.56,-0.56,-0.19,-3.07,19.5,102.6,-2.6,-3.07,4.52,21.09,-1.78,93.18,0.0,,89.85,-15.26,587.04,-28.65,-10.74,-28.65,-10.74,88.8,93.95,86.79,93.05,86.89,93.14,1
0,600145.XSHG,2010-04-30,-19.07,-10.9799,24.71,34.48,-608.45,600145.XSHG,-53.62,-53.62,-16.52,-433.46,1.77,557.62,-406.11,-433.46,10.33,62.12,101.75,105.43,-11.87,,199.33,170.34,-37.22,165.99,-45.95,165.99,-45.95,19.75,-8343.8896,16.03,-7531.96,19.85,-7469.0698,-1
0,600145.XSHG,2010-04-30,-19.75,-23.4609,22.49,35.71,-629.98,600145.XSHG,12.81,12.81,3.41,82.41,9.99,114.23,-14.23,82.41,1.66,14.72,7.24,-17.27,0.0,,105.58,0.54,-3.77,-30.99,-15.46,-30.99,-15.46,75.22,97.04,247.85,116.07,249.58,116.52,-1
0,600145.XSHG,2010-08-31,-24.28,-19.1927,17.57,18.39,-170.34,600145.XSHG,4.95,4.95,1.38,12.13,21.52,85.98,14.02,12.13,1.09,5.83,0.27,99.04,0.0,,56.95,9.68,69.05,13.19,177.5,13.19,177.5,141.38,373.45,134.8,-59.15,134.01,-60.37,-1
0,600145.XSHG,2010-10-30,-39.8,-23.6614,21.57,21.65,-194.41,600145.XSHG,0.48,0.48,0.15,1.91,13.38,97.37,2.63,1.91,2.1,8.03,0.38,91.48,0.0,,122.39,4.27,162.22,-13.68,-31.93,-13.68,-31.93,187.39,-87.22,153.74,-89.28,147.76,-90.36,-1
0,600145.XSHG,2011-04-30,-41.16,-23.8619,14.53,22.79,-672.32,600145.XSHG,20.29,20.29,6.93,27.11,7.64,103.58,0.83,27.11,0.62,4.32,3.09,-13.36,16.46,,80.27,176.64,-4930.4502,427.27,230.17,427.27,230.17,101.08,4.17,132.98,4583.98,134.17,5316.1099,-1
